wojewodztwo,powiat_miasto,liczba_przypadkow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
œl¹skie,¯ory,2,0.32,0,0,0,13,0,136,84,3,81,0,t2479,2021-06-08
œwiêtokrzyskie,buski,1,0.14,0,0,0,5,0,210,113,1,111,1,t2601,2021-06-08
œwiêtokrzyskie,jêdrzejowski,0,0,0,0,0,3,1,49,91,0,89,2,t2602,2021-06-08
œwiêtokrzyskie,kazimierski,1,0.30,1,0,1,1,2,26,41,1,40,0,t2603,2021-06-08
œwiêtokrzyskie,kielecki,2,0.09,0,0,0,17,4,147,270,3,266,1,t2604,2021-06-08
œwiêtokrzyskie,konecki,0,0,1,0,1,2,0,45,87,0,87,0,t2605,2021-06-08
œwiêtokrzyskie,opatowski,1,0.19,0,0,0,7,0,50,50,1,48,1,t2606,2021-06-08
œwiêtokrzyskie,ostrowiecki,2,0.18,0,0,0,15,1,54,116,2,114,0,t2607,2021-06-08
œwiêtokrzyskie,piñczowski,0,0,0,0,0,3,0,41,62,0,62,0,t2608,2021-06-08
œwiêtokrzyskie,sandomierski,0,0,0,0,0,7,1,43,75,3,72,0,t2609,2021-06-08
œwiêtokrzyskie,skar¿yski,0,0,0,0,0,8,2,56,63,0,63,0,t2610,2021-06-08
œwiêtokrzyskie,starachowicki,1,0.11,0,0,0,6,2,83,89,1,87,1,t2611,2021-06-08
œwiêtokrzyskie,staszowski,1,0.14,0,0,0,4,0,52,102,1,101,0,t2612,2021-06-08
œwiêtokrzyskie,w³oszczowski,0,0,0,0,0,0,0,19,52,1,50,1,t2613,2021-06-08
œwiêtokrzyskie,Kielce,1,0.05,0,0,0,14,1,145,347,1,345,1,t2661,2021-06-08
warmiñsko-mazurskie,bartoszycki,1,0.18,0,0,0,12,0,49,64,1,63,0,t2801,2021-06-08
warmiñsko-mazurskie,braniewski,0,0,0,0,0,2,0,25,31,0,31,0,t2802,2021-06-08
warmiñsko-mazurskie,dzia³dowski,0,0,0,0,0,6,1,46,76,0,76,0,t2803,2021-06-08
warmiñsko-mazurskie,elbl¹ski,0,0,1,0,1,5,0,74,63,0,63,0,t2804,2021-06-08
warmiñsko-mazurskie,e³cki,0,0,0,0,0,7,1,92,149,0,149,0,t2805,2021-06-08
warmiñsko-mazurskie,gi¿ycki,1,0.18,2,0,2,7,0,47,51,1,50,0,t2806,2021-06-08
warmiñsko-mazurskie,i³awski,2,0.22,1,0,1,2,0,133,91,3,88,0,t2807,2021-06-08
warmiñsko-mazurskie,kêtrzyñski,0,0,0,0,0,4,0,19,50,0,50,0,t2808,2021-06-08
warmiñsko-mazurskie,lidzbarski,0,0,0,0,0,3,1,25,42,0,42,0,t2809,2021-06-08
warmiñsko-mazurskie,mr¹gowski,0,0,0,0,0,3,1,36,46,0,46,0,t2810,2021-06-08
warmiñsko-mazurskie,nidzicki,0,0,0,0,0,3,0,21,43,0,43,0,t2811,2021-06-08
warmiñsko-mazurskie,nowomiejski,0,0,0,0,0,7,0,26,55,0,55,0,t2812,2021-06-08
warmiñsko-mazurskie,olecki,5,1.47,0,0,0,1,0,27,35,5,30,0,t2813,2021-06-08
warmiñsko-mazurskie,olsztyñski,0,0,0,0,0,9,0,76,157,2,155,0,t2814,2021-06-08
warmiñsko-mazurskie,ostródzki,0,0,0,0,0,13,1,101,145,0,145,0,t2815,2021-06-08
warmiñsko-mazurskie,piski,0,0,0,0,0,3,0,26,68,0,68,0,t2816,2021-06-08
warmiñsko-mazurskie,szczycieñski,3,0.43,0,0,0,6,1,38,100,3,96,1,t2817,2021-06-08
warmiñsko-mazurskie,go³dapski,0,0,0,0,0,0,0,9,48,0,48,0,t2818,2021-06-08
warmiñsko-mazurskie,wêgorzewski,1,0.44,0,0,0,2,1,38,31,1,30,0,t2819,2021-06-08
warmiñsko-mazurskie,Elbl¹g,0,0,1,0,1,10,0,108,150,0,149,1,t2861,2021-06-08
warmiñsko-mazurskie,Olsztyn,2,0.12,0,0,0,19,0,121,228,4,224,0,t2862,2021-06-08
wielkopolskie,chodzieski,0,0,0,0,0,4,0,51,43,0,43,0,t3001,2021-06-08
wielkopolskie,czarnkowsko-trzcianecki,3,0.35,0,0,0,8,1,74,91,3,87,1,t3002,2021-06-08
wielkopolskie,gnieŸnieñski,0,0,0,0,0,18,0,121,184,0,184,0,t3003,2021-06-08
wielkopolskie,gostyñski,1,0.13,0,0,0,8,1,63,106,2,103,1,t3004,2021-06-08
wielkopolskie,grodziski,0,0,1,1,0,6,0,57,40,1,39,0,t3005,2021-06-08
wielkopolskie,jarociñski,1,0.14,1,0,1,3,1,260,70,1,69,0,t3006,2021-06-08
wielkopolskie,kaliski,1,0.12,0,0,0,4,0,249,81,1,77,3,t3007,2021-06-08
wielkopolskie,kêpiñski,1,0.18,0,0,0,2,1,94,77,1,76,0,t3008,2021-06-08
wielkopolskie,kolski,1,0.12,0,0,0,6,1,58,99,2,97,0,t3009,2021-06-08
wielkopolskie,koniñski,2,0.15,0,0,0,6,0,93,158,2,154,2,t3010,2021-06-08
wielkopolskie,koœciañski,0,0,1,0,1,14,0,104,86,0,84,2,t3011,2021-06-08
wielkopolskie,krotoszyñski,0,0,0,0,0,11,0,67,95,0,94,1,t3012,2021-06-08
wielkopolskie,leszczyñski,0,0,0,0,0,6,0,181,45,0,45,0,t3013,2021-06-08
wielkopolskie,miêdzychodzki,0,0,0,0,0,5,1,45,41,0,41,0,t3014,2021-06-08
wielkopolskie,nowotomyski,1,0.13,1,0,1,14,1,210,92,1,91,0,t3015,2021-06-08
wielkopolskie,obornicki,0,0,0,0,0,5,1,53,53,0,52,1,t3016,2021-06-08
wielkopolskie,ostrowski,2,0.12,0,0,0,15,0,147,168,3,164,1,t3017,2021-06-08
wielkopolskie,ostrzeszowski,0,0,0,0,0,5,0,34,49,0,49,0,t3018,2021-06-08
wielkopolskie,pilski,2,0.15,2,2,0,7,2,159,139,2,136,1,t3019,2021-06-08
wielkopolskie,pleszewski,1,0.16,0,0,0,3,1,77,45,1,44,0,t3020,2021-06-08
wielkopolskie,poznañski,6,0.15,3,0,3,62,5,711,701,9,689,3,t3021,2021-06-08
wielkopolskie,rawicki,0,0,0,0,0,8,0,47,40,0,40,0,t3022,2021-06-08
wielkopolskie,s³upecki,0,0,0,0,0,4,0,52,33,0,33,0,t3023,2021-06-08
wielkopolskie,szamotulski,2,0.22,0,0,0,21,6,173,116,2,114,0,t3024,2021-06-08
wielkopolskie,œredzki,4,0.68,0,0,0,9,1,144,99,4,95,0,t3025,2021-06-08
wielkopolskie,œremski,1,0.16,0,0,0,5,0,76,101,2,99,0,t3026,2021-06-08
wielkopolskie,turecki,1,0.12,0,0,0,49,0,119,130,1,128,1,t3027,2021-06-08
wielkopolskie,w¹growiecki,0,0,0,0,0,5,0,48,68,0,68,0,t3028,2021-06-08
wielkopolskie,wolsztyñski,0,0,1,0,1,9,0,122,67,0,67,0,t3029,2021-06-08
wielkopolskie,wrzesiñski,0,0,0,0,0,12,2,177,66,0,66,0,t3030,2021-06-08
wielkopolskie,z³otowski,2,0.29,1,1,0,12,1,66,58,2,56,0,t3031,2021-06-08
wielkopolskie,Kalisz,2,0.20,0,0,0,7,1,98,86,2,83,1,t3061,2021-06-08
wielkopolskie,Konin,1,0.14,0,0,0,7,2,43,95,1,94,0,t3062,2021-06-08
wielkopolskie,Leszno,0,0,0,0,0,11,0,68,51,1,49,1,t3063,2021-06-08
wielkopolskie,Poznañ,21,0.39,3,1,2,96,8,1202,1062,22,1037,3,t3064,2021-06-08
zachodniopomorskie,bia³ogardzki,0,0,0,0,0,5,0,36,55,0,55,0,t3201,2021-06-08
zachodniopomorskie,choszczeñski,0,0,0,0,0,2,0,36,37,0,37,0,t3202,2021-06-08
zachodniopomorskie,drawski,0,0,0,0,0,5,2,56,78,1,76,1,t3203,2021-06-08
zachodniopomorskie,goleniowski,2,0.24,0,0,0,13,0,117,100,2,98,0,t3204,2021-06-08
zachodniopomorskie,gryficki,2,0.33,0,0,0,11,1,194,79,2,77,0,t3205,2021-06-08
zachodniopomorskie,gryfiñski,3,0.37,1,0,1,8,2,196,267,4,263,0,t3206,2021-06-08
zachodniopomorskie,kamieñski,2,0.43,0,0,0,10,0,78,68,3,63,2,t3207,2021-06-08
zachodniopomorskie,ko³obrzeski,2,0.25,0,0,0,10,0,157,152,2,150,0,t3208,2021-06-08
zachodniopomorskie,koszaliñski,0,0,1,0,1,8,0,146,109,0,109,0,t3209,2021-06-08
zachodniopomorskie,myœliborski,3,0.46,0,0,0,6,1,100,89,3,84,2,t3210,2021-06-08
zachodniopomorskie,policki,1,0.12,0,0,0,10,1,84,100,5,95,0,t3211,2021-06-08
zachodniopomorskie,pyrzycki,0,0,0,0,0,3,0,19,68,0,68,0,t3212,2021-06-08
zachodniopomorskie,s³awieñski,1,0.18,0,0,0,6,3,114,80,3,77,0,t3213,2021-06-08
zachodniopomorskie,stargardzki,1,0.08,1,0,1,17,0,102,149,1,147,1,t3214,2021-06-08
zachodniopomorskie,szczecinecki,1,0.13,0,0,0,3,0,30,58,1,57,0,t3215,2021-06-08
zachodniopomorskie,œwidwiñski,0,0,0,0,0,6,1,37,67,0,65,2,t3216,2021-06-08
zachodniopomorskie,wa³ecki,1,0.19,1,0,1,4,0,42,66,1,65,0,t3217,2021-06-08
zachodniopomorskie,³obeski,0,0,0,0,0,2,0,11,34,0,34,0,t3218,2021-06-08
zachodniopomorskie,Koszalin,1,0.09,0,0,0,13,0,180,163,2,161,0,t3261,2021-06-08
zachodniopomorskie,Szczecin,7,0.17,0,0,0,44,17,530,676,8,666,2,t3262,2021-06-08
zachodniopomorskie,Œwinoujœcie,1,0.24,0,0,0,21,2,88,124,1,123,0,t3263,2021-06-08
Ca³y kraj,Ca³y kraj,382,0.10,84,22,62,3620,613,57127,53235,518,52535,182,t0000,2021-06-09
dolnoœl¹skie,boles³awiecki,6,0.67,3,1,2,16,4,172,121,7,113,1,t0201,2021-06-09
dolnoœl¹skie,dzier¿oniowski,1,0.10,0,0,0,11,4,79,72,3,69,0,t0202,2021-06-09
dolnoœl¹skie,g³ogowski,2,0.23,0,0,0,5,1,96,119,2,117,0,t0203,2021-06-09
dolnoœl¹skie,górowski,0,0,0,0,0,2,1,48,18,0,18,0,t0204,2021-06-09
dolnoœl¹skie,jaworski,2,0.40,0,0,0,4,2,54,49,2,47,0,t0205,2021-06-09
dolnoœl¹skie,jeleniogórski,0,0,1,0,1,1,0,56,54,0,54,0,t0206,2021-06-09
dolnoœl¹skie,kamiennogórski,2,0.46,0,0,0,2,0,43,23,2,21,0,t0207,2021-06-09
dolnoœl¹skie,k³odzki,1,0.06,0,0,0,18,2,119,121,1,120,0,t0208,2021-06-09
dolnoœl¹skie,legnicki,1,0.18,0,0,0,4,1,78,40,1,39,0,t0209,2021-06-09
dolnoœl¹skie,lubañski,0,0,0,0,0,5,1,73,29,0,29,0,t0210,2021-06-09
dolnoœl¹skie,lubiñski,0,0,0,0,0,4,1,41,81,1,80,0,t0211,2021-06-09
dolnoœl¹skie,lwówecki,1,0.22,0,0,0,7,0,45,44,2,42,0,t0212,2021-06-09
dolnoœl¹skie,milicki,0,0,0,0,0,1,1,30,38,0,38,0,t0213,2021-06-09
dolnoœl¹skie,oleœnicki,5,0.47,0,0,0,7,4,151,105,5,100,0,t0214,2021-06-09
dolnoœl¹skie,o³awski,0,0,0,0,0,5,0,114,115,0,115,0,t0215,2021-06-09
dolnoœl¹skie,polkowicki,0,0,0,0,0,2,3,43,73,0,73,0,t0216,2021-06-09
dolnoœl¹skie,strzeliñski,0,0,0,0,0,3,1,23,27,0,26,1,t0217,2021-06-09
dolnoœl¹skie,œredzki,0,0,0,0,0,5,1,74,42,0,42,0,t0218,2021-06-09
dolnoœl¹skie,œwidnicki,1,0.06,0,0,0,9,3,168,120,1,118,1,t0219,2021-06-09
dolnoœl¹skie,trzebnicki,0,0,0,0,0,6,2,235,89,1,88,0,t0220,2021-06-09
dolnoœl¹skie,wa³brzyski,0,0,0,0,0,4,1,26,48,0,48,0,t0221,2021-06-09
dolnoœl¹skie,wo³owski,1,0.21,0,0,0,7,3,80,53,1,52,0,t0222,2021-06-09
dolnoœl¹skie,wroc³awski,0,0,0,0,0,16,2,264,221,0,220,1,t0223,2021-06-09
dolnoœl¹skie,z¹bkowicki,1,0.16,0,0,0,8,1,47,66,3,63,0,t0224,2021-06-09
dolnoœl¹skie,zgorzelecki,2,0.23,1,1,0,8,1,115,54,2,52,0,t0225,2021-06-09
dolnoœl¹skie,z³otoryjski,0,0,0,0,0,3,2,45,27,1,26,0,t0226,2021-06-09
dolnoœl¹skie,Jelenia Góra,0,0,1,0,1,8,1,67,78,0,78,0,t0261,2021-06-09
dolnoœl¹skie,Legnica,0,0,1,1,0,9,2,179,83,0,83,0,t0262,2021-06-09
dolnoœl¹skie,Wroc³aw,7,0.11,0,0,0,71,17,1503,986,8,974,4,t0264,2021-06-09
dolnoœl¹skie,Wa³brzych,3,0.27,0,0,0,8,0,66,91,3,88,0,t0265,2021-06-09
kujawsko-pomorskie,aleksandrowski,2,0.36,0,0,0,0,0,33,77,2,75,0,t0401,2021-06-09
kujawsko-pomorskie,brodnicki,0,0,0,0,0,0,0,38,68,1,67,0,t0402,2021-06-09
kujawsko-pomorskie,bydgoski,0,0,0,0,0,10,1,127,155,0,154,1,t0403,2021-06-09
kujawsko-pomorskie,che³miñski,0,0,0,0,0,6,0,40,63,0,63,0,t0404,2021-06-09
kujawsko-pomorskie,golubsko-dobrzyñski,0,0,0,0,0,10,1,25,49,0,49,0,t0405,2021-06-09
kujawsko-pomorskie,grudzi¹dzki,0,0,0,0,0,5,0,53,54,0,54,0,t0406,2021-06-09
kujawsko-pomorskie,inowroc³awski,1,0.06,0,0,0,6,1,111,131,1,130,0,t0407,2021-06-09
kujawsko-pomorskie,lipnowski,0,0,0,0,0,4,0,65,58,0,58,0,t0408,2021-06-09
kujawsko-pomorskie,mogileñski,1,0.22,0,0,0,2,0,16,37,2,35,0,t0409,2021-06-09
kujawsko-pomorskie,nakielski,0,0,0,0,0,13,0,80,97,0,97,0,t0410,2021-06-09
kujawsko-pomorskie,radziejowski,0,0,0,0,0,3,0,52,46,0,45,1,t0411,2021-06-09
kujawsko-pomorskie,rypiñski,0,0,0,0,0,1,0,25,40,0,40,0,t0412,2021-06-09
kujawsko-pomorskie,sêpoleñski,1,0.24,0,0,0,8,0,98,36,1,35,0,t0413,2021-06-09
kujawsko-pomorskie,œwiecki,3,0.30,0,0,0,8,1,103,129,5,123,1,t0414,2021-06-09
kujawsko-pomorskie,toruñski,1,0.09,0,0,0,10,0,61,115,1,114,0,t0415,2021-06-09
kujawsko-pomorskie,tucholski,0,0,0,0,0,5,0,20,43,0,43,0,t0416,2021-06-09
kujawsko-pomorskie,w¹brzeski,0,0,0,0,0,1,0,14,30,0,30,0,t0417,2021-06-09
kujawsko-pomorskie,w³oc³awski,1,0.12,0,0,0,11,4,53,80,2,78,0,t0418,2021-06-09
kujawsko-pomorskie,¿niñski,0,0,0,0,0,10,1,47,56,0,56,0,t0419,2021-06-09
kujawsko-pomorskie,Bydgoszcz,3,0.09,0,0,0,47,7,377,569,4,561,4,t0461,2021-06-09
kujawsko-pomorskie,Grudzi¹dz,1,0.11,0,0,0,9,0,93,117,1,114,2,t0462,2021-06-09
kujawsko-pomorskie,Toruñ,0,0,0,0,0,22,2,123,290,1,289,0,t0463,2021-06-09
kujawsko-pomorskie,W³oc³awek,0,0,0,0,0,12,0,101,103,0,103,0,t0464,2021-06-09
lubelskie,bialski,1,0.09,0,0,0,2,2,99,154,1,153,0,t0601,2021-06-09
lubelskie,bi³gorajski,3,0.30,0,0,0,8,2,191,112,6,106,0,t0602,2021-06-09
lubelskie,che³mski,6,0.77,0,0,0,16,6,93,106,6,98,2,t0603,2021-06-09
lubelskie,hrubieszowski,1,0.16,0,0,0,6,0,25,88,1,87,0,t0604,2021-06-09
lubelskie,janowski,4,0.88,1,0,1,5,3,38,38,6,32,0,t0605,2021-06-09
lubelskie,krasnostawski,3,0.48,1,0,1,5,0,44,107,3,100,4,t0606,2021-06-09
lubelskie,kraœnicki,1,0.11,0,0,0,7,3,106,99,1,98,0,t0607,2021-06-09
lubelskie,lubartowski,1,0.11,0,0,0,5,1,87,108,3,105,0,t0608,2021-06-09
lubelskie,lubelski,1,0.06,0,0,0,13,1,175,180,2,178,0,t0609,2021-06-09
lubelskie,³êczyñski,0,0,0,0,0,6,0,62,77,0,77,0,t0610,2021-06-09
lubelskie,³ukowski,1,0.09,0,0,0,9,3,75,75,1,74,0,t0611,2021-06-09
lubelskie,opolski,0,0,1,0,1,2,1,107,58,0,58,0,t0612,2021-06-09
lubelskie,parczewski,0,0,0,0,0,2,2,48,49,0,49,0,t0613,2021-06-09
lubelskie,pu³awski,4,0.35,0,0,0,18,3,373,111,4,107,0,t0614,2021-06-09
lubelskie,radzyñski,0,0,0,0,0,2,1,39,83,0,83,0,t0615,2021-06-09
lubelskie,rycki,0,0,0,0,0,2,1,63,47,0,47,0,t0616,2021-06-09
lubelskie,œwidnicki,2,0.28,0,0,0,8,1,39,56,2,54,0,t0617,2021-06-09
lubelskie,tomaszowski,1,0.12,0,0,0,9,1,73,64,1,63,0,t0618,2021-06-09
lubelskie,w³odawski,0,0,0,0,0,4,1,38,50,0,50,0,t0619,2021-06-09
lubelskie,zamojski,3,0.28,2,0,2,8,3,107,120,3,111,6,t0620,2021-06-09
lubelskie,Bia³a Podlaska,0,0,0,0,0,3,0,49,130,1,129,0,t0661,2021-06-09
lubelskie,Che³m,0,0,0,0,0,8,4,98,68,1,65,2,t0662,2021-06-09
lubelskie,Lublin,7,0.21,1,0,1,47,5,371,702,8,693,1,t0663,2021-06-09
lubelskie,Zamoœæ,0,0,1,0,1,2,0,42,65,0,65,0,t0664,2021-06-09
lubuskie,gorzowski,0,0,0,0,0,5,0,168,83,0,83,0,t0801,2021-06-09
lubuskie,kroœnieñski,3,0.55,0,0,0,2,0,72,75,3,71,1,t0802,2021-06-09
lubuskie,miêdzyrzecki,2,0.35,0,0,0,11,0,56,75,2,73,0,t0803,2021-06-09
lubuskie,nowosolski,1,0.12,0,0,0,2,3,75,121,1,120,0,t0804,2021-06-09
lubuskie,s³ubicki,0,0,0,0,0,3,0,74,76,0,76,0,t0805,2021-06-09
lubuskie,strzelecko-drezdenecki,0,0,0,0,0,1,0,37,54,0,54,0,t0806,2021-06-09
lubuskie,sulêciñski,1,0.28,0,0,0,1,2,48,39,1,38,0,t0807,2021-06-09
lubuskie,œwiebodziñski,2,0.36,0,0,0,4,0,100,74,2,72,0,t0808,2021-06-09
lubuskie,zielonogórski,1,0.13,0,0,0,2,1,58,106,1,105,0,t0809,2021-06-09
lubuskie,¿agañski,0,0,0,0,0,9,0,49,102,0,101,1,t0810,2021-06-09
lubuskie,¿arski,0,0,0,0,0,5,0,69,150,0,149,1,t0811,2021-06-09
lubuskie,wschowski,1,0.26,0,0,0,2,1,37,59,1,58,0,t0812,2021-06-09
lubuskie,Gorzów Wielkopolski,1,0.08,0,0,0,6,1,166,163,2,161,0,t0861,2021-06-09
lubuskie,Zielona Góra,0,0,0,0,0,16,1,253,249,0,249,0,t0862,2021-06-09
³ódzkie,be³chatowski,0,0,0,0,0,14,1,143,156,0,156,0,t1001,2021-06-09
³ódzkie,kutnowski,1,0.10,2,0,2,11,4,188,109,1,108,0,t1002,2021-06-09
³ódzkie,³aski,2,0.40,0,0,0,9,1,62,65,2,63,0,t1003,2021-06-09
³ódzkie,³êczycki,0,0,0,0,0,8,2,100,64,0,64,0,t1004,2021-06-09
³ódzkie,³owicki,1,0.13,0,0,0,7,2,217,106,2,103,1,t1005,2021-06-09
³ódzkie,³ódzki wschodni,0,0,0,0,0,13,5,103,94,0,94,0,t1006,2021-06-09
³ódzkie,opoczyñski,0,0,0,0,0,0,1,43,89,0,89,0,t1007,2021-06-09
³ódzkie,pabianicki,2,0.17,0,0,0,26,2,134,177,13,163,1,t1008,2021-06-09
³ódzkie,pajêczañski,0,0,0,0,0,3,0,60,55,1,54,0,t1009,2021-06-09
³ódzkie,piotrkowski,0,0,0,0,0,9,1,119,148,1,147,0,t1010,2021-06-09
³ódzkie,poddêbicki,0,0,0,0,0,7,2,81,48,0,47,1,t1011,2021-06-09
³ódzkie,radomszczañski,1,0.09,1,0,1,9,0,183,169,1,168,0,t1012,2021-06-09
³ódzkie,rawski,0,0,0,0,0,4,1,421,70,0,70,0,t1013,2021-06-09
³ódzkie,sieradzki,0,0,0,0,0,10,4,168,160,1,159,0,t1014,2021-06-09
³ódzkie,skierniewicki,0,0,1,1,0,0,1,56,41,0,41,0,t1015,2021-06-09
³ódzkie,tomaszowski,0,0,1,1,0,4,3,134,162,1,161,0,t1016,2021-06-09
³ódzkie,wieluñski,2,0.26,1,1,0,13,5,92,61,2,59,0,t1017,2021-06-09
³ódzkie,wieruszowski,0,0,0,0,0,5,1,43,54,0,54,0,t1018,2021-06-09
³ódzkie,zduñskowolski,1,0.15,0,0,0,13,0,46,74,1,73,0,t1019,2021-06-09
³ódzkie,zgierski,2,0.12,2,1,1,17,4,228,284,3,281,0,t1020,2021-06-09
³ódzkie,brzeziñski,0,0,0,0,0,4,1,44,35,0,35,0,t1021,2021-06-09
³ódzkie,£ódŸ,22,0.32,0,0,0,186,23,1700,1354,34,1313,7,t1061,2021-06-09
³ódzkie,Piotrków Trybunalski,0,0,1,0,1,13,1,67,154,0,154,0,t1062,2021-06-09
³ódzkie,Skierniewice,0,0,1,1,0,6,1,99,78,3,74,1,t1063,2021-06-09
ma³opolskie,bocheñski,0,0,0,0,0,10,2,68,179,1,176,2,t1201,2021-06-09
ma³opolskie,brzeski,1,0.11,0,0,0,4,2,69,116,1,115,0,t1202,2021-06-09
ma³opolskie,chrzanowski,2,0.16,0,0,0,11,2,68,80,3,77,0,t1203,2021-06-09
ma³opolskie,d¹browski,0,0,0,0,0,1,2,73,53,0,53,0,t1204,2021-06-09
ma³opolskie,gorlicki,1,0.09,0,0,0,4,3,105,130,1,128,1,t1205,2021-06-09
ma³opolskie,krakowski,4,0.14,0,0,0,19,2,414,388,5,383,0,t1206,2021-06-09
ma³opolskie,limanowski,0,0,0,0,0,4,0,70,129,0,128,1,t1207,2021-06-09
ma³opolskie,miechowski,1,0.21,0,0,0,1,1,26,22,1,20,1,t1208,2021-06-09
ma³opolskie,myœlenicki,1,0.08,0,0,0,9,2,107,110,2,108,0,t1209,2021-06-09
ma³opolskie,nowos¹decki,1,0.05,0,0,0,4,7,81,178,1,175,2,t1210,2021-06-09
ma³opolskie,nowotarski,1,0.05,0,0,0,1,3,89,173,1,170,2,t1211,2021-06-09
ma³opolskie,olkuski,1,0.09,0,0,0,13,1,154,103,2,101,0,t1212,2021-06-09
ma³opolskie,oœwiêcimski,2,0.13,6,0,6,15,4,125,136,3,133,0,t1213,2021-06-09
ma³opolskie,proszowicki,0,0,0,0,0,2,1,64,45,0,45,0,t1214,2021-06-09
ma³opolskie,suski,2,0.24,0,0,0,3,0,73,97,2,91,4,t1215,2021-06-09
ma³opolskie,tarnowski,1,0.05,0,0,0,15,2,147,186,2,184,0,t1216,2021-06-09
ma³opolskie,tatrzañski,1,0.15,1,0,1,4,0,48,77,2,75,0,t1217,2021-06-09
ma³opolskie,wadowicki,2,0.13,0,0,0,11,3,152,165,3,160,2,t1218,2021-06-09
ma³opolskie,wielicki,1,0.08,0,0,0,14,1,152,125,1,124,0,t1219,2021-06-09
ma³opolskie,Kraków,9,0.12,1,1,0,102,15,1345,1198,12,1180,6,t1261,2021-06-09
ma³opolskie,Nowy S¹cz,0,0,0,0,0,5,0,40,91,0,91,0,t1262,2021-06-09
ma³opolskie,Tarnów,0,0,0,0,0,5,0,100,110,0,110,0,t1263,2021-06-09
mazowieckie,bia³obrzeski,0,0,0,0,0,5,0,345,56,0,56,0,t1401,2021-06-09
mazowieckie,ciechanowski,0,0,0,0,0,5,0,98,64,0,64,0,t1402,2021-06-09
mazowieckie,garwoliñski,1,0.09,0,0,0,5,2,118,123,1,121,1,t1403,2021-06-09
mazowieckie,gostyniñski,1,0.22,0,0,0,2,0,357,45,1,44,0,t1404,2021-06-09
mazowieckie,grodziski,1,0.10,0,0,0,15,1,298,219,1,218,0,t1405,2021-06-09
mazowieckie,grójecki,1,0.10,0,0,0,14,1,2646,242,2,240,0,t1406,2021-06-09
mazowieckie,kozienicki,1,0.17,0,0,0,13,4,425,77,1,76,0,t1407,2021-06-09
mazowieckie,legionowski,1,0.08,0,0,0,15,2,157,146,4,141,1,t1408,2021-06-09
mazowieckie,lipski,0,0,0,0,0,1,0,60,37,0,37,0,t1409,2021-06-09
mazowieckie,³osicki,1,0.33,0,0,0,1,0,40,38,1,37,0,t1410,2021-06-09
mazowieckie,makowski,0,0,0,0,0,1,0,26,35,0,35,0,t1411,2021-06-09
mazowieckie,miñski,0,0,0,0,0,12,4,129,177,0,177,0,t1412,2021-06-09
mazowieckie,m³awski,0,0,0,0,0,2,0,91,193,1,192,0,t1413,2021-06-09
mazowieckie,nowodworski,0,0,0,0,0,2,0,328,98,0,98,0,t1414,2021-06-09
mazowieckie,ostro³êcki,1,0.11,0,0,0,2,0,56,52,1,51,0,t1415,2021-06-09
mazowieckie,ostrowski,0,0,0,0,0,1,0,33,64,0,64,0,t1416,2021-06-09
mazowieckie,otwocki,1,0.08,0,0,0,19,2,207,166,1,165,0,t1417,2021-06-09
mazowieckie,piaseczyñski,1,0.05,1,0,1,19,4,725,333,1,331,1,t1418,2021-06-09
mazowieckie,p³ocki,0,0,0,0,0,5,4,783,101,0,101,0,t1419,2021-06-09
mazowieckie,p³oñski,0,0,0,0,0,10,0,4139,140,0,140,0,t1420,2021-06-09
mazowieckie,pruszkowski,0,0,7,0,7,17,2,358,339,0,338,1,t1421,2021-06-09
mazowieckie,przasnyski,0,0,0,0,0,6,0,20,57,0,57,0,t1422,2021-06-09
mazowieckie,przysuski,0,0,0,0,0,3,2,93,45,0,45,0,t1423,2021-06-09
mazowieckie,pu³tuski,0,0,0,0,0,4,1,59,59,0,59,0,t1424,2021-06-09
mazowieckie,radomski,3,0.20,0,0,0,14,0,235,170,3,167,0,t1425,2021-06-09
mazowieckie,siedlecki,0,0,0,0,0,1,0,126,111,0,111,0,t1426,2021-06-09
mazowieckie,sierpecki,0,0,0,0,0,3,0,20,37,0,37,0,t1427,2021-06-09
mazowieckie,sochaczewski,0,0,0,0,0,25,2,440,99,0,99,0,t1428,2021-06-09
mazowieckie,soko³owski,1,0.19,0,0,0,1,0,42,57,2,54,1,t1429,2021-06-09
mazowieckie,szyd³owiecki,0,0,0,0,0,2,0,44,41,0,41,0,t1430,2021-06-09
mazowieckie,warszawski zachodni,0,0,0,0,0,13,2,270,199,0,199,0,t1432,2021-06-09
mazowieckie,wêgrowski,0,0,4,0,4,6,0,84,45,0,44,1,t1433,2021-06-09
mazowieckie,wo³omiñski,6,0.24,0,0,0,33,1,397,297,6,290,1,t1434,2021-06-09
mazowieckie,wyszkowski,0,0,0,0,0,6,1,52,64,0,63,1,t1435,2021-06-09
mazowieckie,zwoleñski,0,0,0,0,0,3,0,260,35,0,35,0,t1436,2021-06-09
mazowieckie,¿uromiñski,0,0,0,0,0,0,0,5,33,0,33,0,t1437,2021-06-09
mazowieckie,¿yrardowski,0,0,0,0,0,5,4,155,108,0,108,0,t1438,2021-06-09
